Flight,Flight_ID,Departure,Source,Duration,Stops,Arrival,Target,Cost
Indigo,6E- 272,15:10,Pune,06h 25m,1-stop,21:35,Mumbai,5334
Air India,AI-9888,19:00,Pune,24h 20m,1-stop,19:20,Mumbai,7959
Air India,AI-851,09:40,Pune,11h 40m,1-stop,21:20,Mumbai,8431
Air India,AI-9514,18:15,Pune,14h 20m,1-stop,08:35,Mumbai,9849
Air India,AI-9888,19:00,Pune,17h 55m,1-stop,12:55,Mumbai,10125
Air India,AI-9888,19:00,Pune,24h 15m,1-stop,19:15,Mumbai,10125
Air India,AI-9888,19:00,Pune,24h 15m,1-stop,19:15,Mumbai,10125
Air India,AI-9888,19:00,Pune,24h 15m,1-stop,19:15,Mumbai,10125
Air India,AI-9888,19:00,Pune,27h 15m,1-stop,22:15,Mumbai,10125
Air India,AI-9888,19:00,Pune,27h 15m,1-stop,22:15,Mumbai,10125
Indigo,6E- 815,14:25,Pune,08h 55m,1-stop,23:20,Mumbai,10433
Vistara,UK-998,11:05,Pune,04h 55m,1-stop,16:00,Mumbai,11161
Vistara,UK-972,13:30,Pune,05h 05m,1-stop,18:35,Mumbai,11161
Vistara,UK-998,11:05,Pune,06h 00m,1-stop,17:05,Mumbai,11161
Vistara,UK-972,13:30,Pune,06h 45m,1-stop,20:15,Mumbai,11161
Vistara,UK-998,11:05,Pune,07h 30m,1-stop,18:35,Mumbai,11161
Vistara,UK-972,13:30,Pune,08h 05m,1-stop,21:35,Mumbai,11161
Vistara,UK-972,13:30,Pune,09h 05m,1-stop,22:35,Mumbai,11161
Vistara,UK-998,11:05,Pune,09h 10m,1-stop,20:15,Mumbai,11161
Air India,AI-851,09:40,Pune,09h 35m,1-stop,19:15,Mumbai,11161
Vistara,UK-998,11:05,Pune,10h 30m,1-stop,21:35,Mumbai,11161
Vistara,UK-998,11:05,Pune,11h 30m,1-stop,22:35,Mumbai,11161
Air India,AI-851,09:40,Pune,12h 35m,1-stop,22:15,Mumbai,11161
Vistara,UK-972,13:30,Pune,20h 45m,1-stop,10:15,Mumbai,11161
Indigo,6E-6279,13:50,Pune,08h 35m,1-stop,22:25,Mumbai,11424
Indigo,6E- 402,10:10,Pune,06h 35m,1-stop,16:45,Mumbai,11842
Indigo,6E- 402,10:10,Pune,07h 35m,1-stop,17:45,Mumbai,11842
Indigo,6E- 954,09:00,Pune,08h 50m,1-stop,17:50,Mumbai,11844
Indigo,6E-6279,13:50,Pune,04h 50m,1-stop,18:40,Mumbai,12001
Indigo,6E- 319,16:00,Pune,04h 55m,1-stop,20:55,Mumbai,12051
GoAir,G8- 394,13:45,Pune,09h 20m,1-stop,23:05,Mumbai,12288
Vistara,UK-992,19:30,Pune,14h 45m,1-stop,10:15,Mumbai,12453
Vistara,UK-992,19:30,Pune,16h 00m,1-stop,11:30,Mumbai,12453
Vistara,UK-992,19:30,Pune,17h 10m,1-stop,12:40,Mumbai,12453
Vistara,UK-992,19:30,Pune,19h 10m,1-stop,14:40,Mumbai,12453
Vistara,UK-992,19:30,Pune,20h 30m,1-stop,16:00,Mumbai,12453
Vistara,UK-992,19:30,Pune,21h 35m,1-stop,17:05,Mumbai,12453
Vistara,UK-992,19:30,Pune,23h 05m,1-stop,18:35,Mumbai,12453
Vistara,UK-992,19:30,Pune,24h 45m,1-stop,20:15,Mumbai,12453
Vistara,UK-992,19:30,Pune,26h 05m,1-stop,21:35,Mumbai,12453
Air India,AI-850,18:50,Pune,14h 10m,1-stop,09:00,Mumbai,12736
Air India,AI-850,18:50,Pune,18h 05m,1-stop,12:55,Mumbai,12736
Air India,AI-850,18:50,Pune,24h 25m,1-stop,19:15,Mumbai,12736
Air India,AI-851,09:40,Pune,32h 20m,1-stop,18:00,Mumbai,13117
Indigo,6E-6571,08:15,Pune,06h 50m,1-stop,15:05,Mumbai,13198
Indigo,6E-6571,08:15,Pune,08h 30m,1-stop,16:45,Mumbai,13198
Indigo,6E-6571,08:15,Pune,09h 30m,1-stop,17:45,Mumbai,13198
Indigo,6E- 916,17:10,Pune,05h 15m,1-stop,22:25,Mumbai,13314
Air India,AI-851,09:40,Pune,34h 30m,1-stop,20:10,Mumbai,14272
Vistara,UK-972,13:30,Pune,19h 20m,1-stop,08:50,Mumbai,14799
Vistara,UK-998,11:05,Pune,21h 45m,1-stop,08:50,Mumbai,14799
Vistara,UK-972,13:30,Pune,24h 15m,1-stop,13:45,Mumbai,14799
Vistara,UK-998,11:05,Pune,26h 40m,1-stop,13:45,Mumbai,14799
Vistara,UK-972,13:30,Pune,31h 00m,1-stop,20:30,Mumbai,14799
Vistara,UK-998,11:05,Pune,33h 25m,1-stop,20:30,Mumbai,14799
Vistara,UK-998,11:05,Pune,08h 40m,1-stop,19:45,Mumbai,14831
Air India,AI-851,09:40,Pune,30h 50m,1-stop,16:30,Mumbai,14850
Vistara,UK-972,13:30,Pune,24h 30m,1-stop,14:00,Mumbai,15114
Vistara,UK-998,11:05,Pune,26h 55m,1-stop,14:00,Mumbai,15114
Vistara,UK-972,13:30,Pune,32h 25m,1-stop,21:55,Mumbai,15114
Vistara,UK-998,11:05,Pune,34h 50m,1-stop,21:55,Mumbai,15114
Indigo,6E-6515,10:30,Pune,08h 05m,1-stop,18:35,Mumbai,15340
Vistara,UK-972,13:30,Pune,24h 30m,1-stop,14:00,Mumbai,15587
Vistara,UK-998,11:05,Pune,26h 55m,1-stop,14:00,Mumbai,15587
Vistara,UK-972,13:30,Pune,32h 25m,1-stop,21:55,Mumbai,15587
Air India,AI-851,09:40,Pune,22h 55m,1-stop,08:35,Mumbai,17146
Vistara,UK-992,19:30,Pune,17h 05m,1-stop,12:35,Mumbai,18312
Vistara,UK-998,11:05,Pune,10h 50m,1-stop,21:55,Mumbai,22354
Vistara,UK-998,11:05,Pune,08h 50m,1-stop,19:55,Mumbai,22711
AirAsia,I5- 817,16:50,Pune,15h 00m,1-stop,07:50,Kolkata,7170
GoAir,G8- 394,13:45,Pune,04h 30m,1-stop,18:15,Kolkata,7171
SpiceJet,SG- 449,17:55,Pune,05h 15m,1-stop,23:10,Kolkata,7171
AirAsia,I5-1427,19:45,Pune,05h 25m,1-stop,01:10,Kolkata,7171
AirAsia,I5-1427,19:45,Pune,12h 15m,1-stop,08:00,Kolkata,7171
GoAir,G8- 242,18:05,Pune,13h 45m,1-stop,07:50,Kolkata,7171
SpiceJet,SG- 449,17:55,Pune,14h 45m,1-stop,08:40,Kolkata,7171
SpiceJet,SG- 774,15:45,Pune,16h 30m,1-stop,08:15,Kolkata,7171
SpiceJet,SG- 449,17:55,Pune,26h 05m,1-stop,20:00,Kolkata,7171
SpiceJet,SG-6631,18:25,Pune,26h 20m,1-stop,20:45,Kolkata,7171
Vistara,UK-972,13:30,Pune,19h 35m,1-stop,09:05,Kolkata,8604
Vistara,UK-998,11:05,Pune,22h 00m,1-stop,09:05,Kolkata,8604
Air India,AI-9888,19:00,Pune,12h 55m,1-stop,07:55,Kolkata,8799
Air India,AI-9888,19:00,Pune,23h 10m,1-stop,18:10,Kolkata,8799
Vistara,UK-972,13:30,Pune,06h 30m,1-stop,20:00,Kolkata,9077
Vistara,UK-998,11:05,Pune,08h 55m,1-stop,20:00,Kolkata,9077
Vistara,UK-972,13:30,Pune,23h 25m,1-stop,12:55,Kolkata,9077
Vistara,UK-998,11:05,Pune,25h 50m,1-stop,12:55,Kolkata,9077
Indigo,6E- 272,15:10,Pune,09h 50m,1-stop,01:00,Kolkata,9696
Air India,AI-9514,18:15,Pune,27h 35m,1-stop,21:50,Kolkata,9849
Indigo,6E- 319,16:00,Pune,06h 05m,1-stop,22:05,Kolkata,10054
Indigo,6E- 319,16:00,Pune,07h 05m,1-stop,23:05,Kolkata,10054
Indigo,6E- 319,16:00,Pune,08h 05m,1-stop,00:05,Kolkata,10054
SpiceJet,SG- 757,11:20,Pune,12h 05m,1-stop,23:25,Kolkata,10477
Air India,AI-851,09:40,Pune,08h 50m,1-stop,18:30,Kolkata,11161
Air India,AI-851,09:40,Pune,13h 50m,1-stop,23:30,Kolkata,11161
Air India,AI-851,09:40,Pune,23h 55m,1-stop,09:35,Kolkata,11161
Indigo,6E- 815,14:25,Pune,08h 55m,1-stop,23:20,Kolkata,11378
Indigo,6E- 954,09:00,Pune,07h 50m,1-stop,16:50,Kolkata,11421
Indigo,6E- 954,09:00,Pune,08h 55m,1-stop,17:55,Kolkata,11421
Indigo,6E- 954,09:00,Pune,11h 45m,1-stop,20:45,Kolkata,11421
Air India,AI-851,09:40,Pune,32h 30m,1-stop,18:10,Kolkata,11437
Air India,AI-851,09:40,Pune,22h 15m,2+-stop,07:55,Kolkata,11752
Air India,AI-851,09:40,Pune,23h 10m,2+-stop,08:50,Kolkata,11752
Air India,AI-851,09:40,Pune,23h 55m,2+-stop,09:35,Kolkata,11752
Air India,AI-851,09:40,Pune,32h 30m,2+-stop,18:10,Kolkata,11752
Air India,AI-851,09:40,Pune,32h 50m,2+-stop,18:30,Kolkata,11752
Air India,AI-851,09:40,Pune,33h 05m,2+-stop,18:45,Kolkata,11752
Air India,AI-851,09:40,Pune,37h 50m,2+-stop,23:30,Kolkata,11752
SpiceJet,SG-2894,18:40,Pune,19h 10m,1-stop,13:50,Kolkata,11792
Indigo,6E- 917,09:50,Pune,09h 15m,2+-stop,19:05,Kolkata,11896
Indigo,6E- 272,15:10,Pune,08h 25m,1-stop,23:35,Kolkata,11922
Air India,AI-851,09:40,Pune,32h 30m,1-stop,18:10,Kolkata,12015
Indigo,6E- 402,10:10,Pune,10h 45m,1-stop,20:55,Kolkata,12315
Vistara,UK-992,19:30,Pune,13h 35m,1-stop,09:05,Kolkata,12453
Vistara,UK-992,19:30,Pune,24h 30m,1-stop,20:00,Kolkata,12453
Air India,AI-851,09:40,Pune,28h 15m,1-stop,13:55,Kolkata,12592
Air India,AI-851,09:40,Pune,28h 15m,1-stop,13:55,Kolkata,12592
Air India,AI-850,18:50,Pune,14h 45m,1-stop,09:35,Kolkata,12736
Air India,AI-850,18:50,Pune,23h 40m,1-stop,18:30,Kolkata,12736
Vistara,UK-992,19:30,Pune,17h 25m,1-stop,12:55,Kolkata,12768
Indigo,6E- 402,10:10,Pune,09h 35m,1-stop,19:45,Kolkata,12997
Air India,AI-850,18:50,Pune,23h 20m,1-stop,18:10,Kolkata,13054
Air India,AI-850,18:50,Pune,23h 20m,1-stop,18:10,Kolkata,13054
Indigo,6E- 815,14:25,Pune,06h 25m,1-stop,20:50,Kolkata,13583
Air India,AI-9514,18:15,Pune,16h 25m,1-stop,10:40,Kolkata,13629
Air India,AI-851,09:40,Pune,22h 15m,1-stop,07:55,Kolkata,14325
Air India,AI-851,09:40,Pune,32h 30m,1-stop,18:10,Kolkata,14325
Indigo,6E-6571,08:15,Pune,11h 30m,1-stop,19:45,Kolkata,14353
Air India,AI-851,09:40,Pune,23h 10m,1-stop,08:50,Kolkata,17671
Vistara,UK-972,13:30,Pune,20h 40m,1-stop,10:10,Kolkata,18648
Vistara,UK-972,13:30,Pune,20h 40m,1-stop,10:10,Kolkata,18648
Vistara,UK-972,13:30,Pune,20h 40m,1-stop,10:10,Kolkata,18648
Vistara,UK-972,13:30,Pune,20h 40m,1-stop,10:10,Kolkata,18648
GoAir,G8- 721,09:55,Pune,11h 45m,1-stop,21:40,Chandigarh,7224
Indigo,6E- 402,10:10,Pune,08h 30m,1-stop,18:40,Chandigarh,8352
Indigo,6E- 954,09:00,Pune,10h 20m,1-stop,19:20,Chandigarh,8799
Indigo,6E-6515,10:30,Pune,02h 30m,non-stop,13:00,Chandigarh,8851
Indigo,6E-6571,08:15,Pune,10h 25m,1-stop,18:40,Chandigarh,9245
Indigo,6E- 402,10:10,Pune,06h 20m,1-stop,16:30,Chandigarh,10372
Air India,AI-850,18:50,Pune,24h 05m,1-stop,18:55,Chandigarh,10584
Air India,AI-850,18:50,Pune,25h 55m,1-stop,20:45,Chandigarh,10584
Air India,AI-851,09:40,Pune,11h 05m,1-stop,20:45,Chandigarh,10899
Air India,AI-851,09:40,Pune,23h 50m,1-stop,09:30,Chandigarh,10899
Air India,AI-851,09:40,Pune,27h 40m,1-stop,13:20,Chandigarh,10899
Indigo,6E-6571,08:15,Pune,08h 15m,1-stop,16:30,Chandigarh,11728
Vistara,UK-972,13:30,Pune,25h 00m,1-stop,14:30,Chandigarh,12211
Air India,AI-9888,19:00,Pune,23h 55m,2+-stop,18:55,Chandigarh,12421
Air India,AI-9888,19:00,Pune,23h 55m,2+-stop,18:55,Chandigarh,12421
Air India,AI-850,18:50,Pune,14h 40m,1-stop,09:30,Chandigarh,12474
Air India,AI-850,18:50,Pune,18h 30m,1-stop,13:20,Chandigarh,12474
Indigo,6E- 911,09:10,Pune,08h 00m,1-stop,17:10,Chandigarh,12815
Indigo,6E-6571,08:15,Pune,05h 25m,1-stop,13:40,Chandigarh,12988
Vistara,UK-992,19:30,Pune,19h 00m,1-stop,14:30,Chandigarh,13503
Air India,AI-851,09:40,Pune,23h 50m,2+-stop,09:30,Chandigarh,14259
Vistara,UK-992,19:30,Pune,23h 05m,1-stop,18:35,Chandigarh,21724
Vistara,UK-992,19:30,Pune,23h 05m,1-stop,18:35,Chandigarh,21724
Vistara,UK-992,19:30,Pune,23h 05m,1-stop,18:35,Chandigarh,21724
Vistara,UK-992,19:30,Pune,23h 05m,1-stop,18:35,Chandigarh,21724
Indigo,6E- 911,09:10,Pune,06h 05m,1-stop,15:15,Coimbatore,8274
Indigo,6E- 911,09:10,Pune,08h 20m,1-stop,17:30,Coimbatore,8274
SpiceJet,SG- 774,15:45,Pune,18h 05m,1-stop,09:50,Coimbatore,8802
Indigo,6E- 954,09:00,Pune,04h 50m,1-stop,13:50,Coimbatore,8956
Indigo,6E- 954,09:00,Pune,07h 50m,1-stop,16:50,Coimbatore,8956
Air India,AI-851,09:40,Pune,28h 40m,2+-stop,14:20,Coimbatore,11017
Indigo,6E- 917,09:50,Pune,07h 00m,2+-stop,16:50,Coimbatore,11151
Indigo,6E- 815,14:25,Pune,05h 35m,1-stop,20:00,Coimbatore,13240
Indigo,6E- 402,10:10,Pune,11h 25m,1-stop,21:35,Coimbatore,13776
Air India,AI-851,09:40,Pune,27h 00m,2+-stop,12:40,Coimbatore,16936
Air India,AI-851,09:40,Pune,27h 00m,2+-stop,12:40,Coimbatore,19666
Air India,AI-851,09:40,Pune,27h 00m,2+-stop,12:40,Coimbatore,19666
Air India,AI-850,18:50,Pune,17h 50m,2+-stop,12:40,Coimbatore,21241
Air India,AI-851,09:40,Pune,28h 40m,2+-stop,14:20,Coimbatore,25441
Air India,AI-850,18:50,Pune,19h 30m,2+-stop,14:20,Coimbatore,27016
Air India,AI-9888,19:00,Pune,19h 20m,2+-stop,14:20,Coimbatore,28854
Air India,AI-851,09:40,Pune,09h 30m,1-stop,19:10,Dehradun,9061
Air India,AI-851,09:40,Pune,21h 40m,1-stop,07:20,Dehradun,9061
SpiceJet,SG-8184,16:55,Pune,25h 50m,1-stop,18:45,Dehradun,9202
Indigo,6E- 402,10:10,Pune,09h 20m,1-stop,19:30,Dehradun,9742
Air India,AI-850,18:50,Pune,12h 30m,1-stop,07:20,Dehradun,10636
Air India,AI-850,18:50,Pune,16h 00m,1-stop,10:50,Dehradun,10636
Air India,AI-850,18:50,Pune,24h 20m,1-stop,19:10,Dehradun,10636
SpiceJet,SG-8184,16:55,Pune,14h 15m,1-stop,07:10,Dehradun,10724
Indigo,6E-6571,08:15,Pune,11h 15m,1-stop,19:30,Dehradun,10741
Vistara,UK-972,13:30,Pune,25h 25m,1-stop,14:55,Dehradun,11581
SpiceJet,SG-8937,08:05,Pune,10h 40m,1-stop,18:45,Dehradun,12404
Air India,AI-851,09:40,Pune,21h 40m,2+-stop,07:20,Dehradun,12421
Air India,AI-9888,19:00,Pune,24h 10m,2+-stop,19:10,Dehradun,12474
Air India,AI-9888,19:00,Pune,24h 10m,2+-stop,19:10,Dehradun,12474
Vistara,UK-992,19:30,Pune,19h 25m,1-stop,14:55,Dehradun,12873
Indigo,6E- 402,10:10,Pune,06h 30m,1-stop,16:40,Dehradun,12892
SpiceJet,SG-8937,08:05,Pune,23h 05m,1-stop,07:10,Dehradun,14190
Indigo,6E-6571,08:15,Pune,04h 25m,1-stop,12:40,Dehradun,14248
Indigo,6E-6571,08:15,Pune,08h 25m,1-stop,16:40,Dehradun,14248
Indigo,6E- 954,09:00,Pune,06h 10m,1-stop,15:10,Dehradun,17199
GoAir,G8- 721,09:55,Pune,02h 05m,non-stop,12:00,Delhi,5910
GoAir,G8- 172,17:40,Pune,02h 05m,non-stop,19:45,Delhi,5910
SpiceJet,SG-8184,16:55,Pune,02h 10m,non-stop,19:05,Delhi,5910
AirAsia,I5- 817,16:50,Pune,02h 20m,non-stop,19:10,Delhi,5910
Vistara,UK-972,13:30,Pune,02h 00m,non-stop,15:30,Delhi,5911
Vistara,UK-998,11:05,Pune,02h 05m,non-stop,13:10,Delhi,5911
Indigo,6E- 272,15:10,Pune,02h 20m,non-stop,17:30,Delhi,5911
Air India,AI-851,09:40,Pune,03h 50m,1-stop,13:30,Delhi,5911
SpiceJet,SG-6631,18:25,Pune,13h 20m,1-stop,07:45,Delhi,5911
Indigo,6E- 402,10:10,Pune,02h 20m,non-stop,12:30,Delhi,6643
AirAsia,I5-1427,19:45,Pune,05h 25m,1-stop,01:10,Delhi,7162
AirAsia,I5-1427,19:45,Pune,06h 45m,1-stop,02:30,Delhi,7162
Vistara,UK-992,19:30,Pune,02h 05m,non-stop,21:35,Delhi,7203
Air India,AI-850,18:50,Pune,02h 15m,non-stop,21:05,Delhi,7486
Indigo,6E-6571,08:15,Pune,02h 20m,non-stop,10:35,Delhi,8001
Indigo,6E- 917,09:50,Pune,11h 05m,1-stop,20:55,Delhi,8116
Indigo,6E- 882,14:10,Pune,05h 35m,1-stop,19:45,Delhi,8536
Indigo,6E- 882,14:10,Pune,07h 25m,1-stop,21:35,Delhi,8536
Indigo,6E- 917,09:50,Pune,10h 25m,1-stop,20:15,Delhi,9216
Air India,AI-851,09:40,Pune,14h 15m,1-stop,23:55,Delhi,9271
Air India,AI-9888,19:00,Pune,13h 55m,1-stop,08:55,Delhi,9324
Air India,AI-9888,19:00,Pune,18h 45m,1-stop,13:45,Delhi,9324
Air India,AI-9888,19:00,Pune,19h 35m,1-stop,14:35,Delhi,9324
Air India,AI-9888,19:00,Pune,27h 35m,1-stop,22:35,Delhi,9324
SpiceJet,SG-8937,08:05,Pune,02h 10m,non-stop,10:15,Delhi,9375
Air India,AI-9514,18:15,Pune,15h 15m,1-stop,09:30,Delhi,11634
Air India,AI-9514,18:15,Pune,17h 50m,1-stop,12:05,Delhi,11634
Air India,AI-9514,18:15,Pune,25h 40m,1-stop,19:55,Delhi,11634
Air India,AI-9514,18:15,Pune,29h 30m,1-stop,23:45,Delhi,11634
Indigo,6E- 815,14:25,Pune,06h 05m,1-stop,20:30,Delhi,11798
Indigo,6E- 815,14:25,Pune,07h 55m,1-stop,22:20,Delhi,11798
Indigo,6E- 319,16:00,Pune,05h 45m,1-stop,21:45,Delhi,11841
Indigo,6E- 319,16:00,Pune,06h 45m,1-stop,22:45,Delhi,11841
Indigo,6E- 319,16:00,Pune,08h 25m,1-stop,00:25,Delhi,11841
Indigo,6E- 911,09:10,Pune,10h 50m,1-stop,20:00,Delhi,11844
Indigo,6E-6515,10:30,Pune,07h 30m,1-stop,18:00,Delhi,11949
Indigo,6E-6515,10:30,Pune,09h 25m,1-stop,19:55,Delhi,11949
Indigo,6E-6279,13:50,Pune,09h 10m,1-stop,23:00,Delhi,12264
Indigo,6E-6515,10:30,Pune,04h 45m,1-stop,15:15,Delhi,12369
Indigo,6E- 954,09:00,Pune,07h 30m,1-stop,16:30,Delhi,13209
Indigo,6E- 954,09:00,Pune,08h 35m,1-stop,17:35,Delhi,13209
Indigo,6E- 954,09:00,Pune,10h 55m,1-stop,19:55,Delhi,13209
Indigo,6E- 916,17:10,Pune,05h 50m,1-stop,23:00,Delhi,14154
Air India,AI-9514,18:15,Pune,19h 30m,1-stop,13:45,Delhi,14259
Air India,AI-9514,18:15,Pune,20h 20m,1-stop,14:35,Delhi,14259
SpiceJet,SG-8184,16:55,Pune,16h 05m,1-stop,09:00,Dharamsala,14556
Air India,AI-851,09:40,Pune,26h 05m,1-stop,11:45,Dharamsala,15361
SpiceJet,SG-8184,16:55,Pune,20h 35m,1-stop,13:30,Dharamsala,15396
Air India,AI-850,18:50,Pune,16h 55m,1-stop,11:45,Dharamsala,16936
SpiceJet,SG-8937,08:05,Pune,24h 55m,1-stop,09:00,Dharamsala,18022
Air India,AI-851,09:40,Pune,26h 05m,2+-stop,11:45,Dharamsala,18721
SpiceJet,SG-8937,08:05,Pune,05h 25m,1-stop,13:30,Dharamsala,18862
Vistara,UK-972,13:30,Pune,22h 05m,1-stop,11:35,Dibrugarh,9864
Vistara,UK-998,11:05,Pune,24h 30m,1-stop,11:35,Dibrugarh,9864
Air India,AI-851,09:40,Pune,22h 05m,2+-stop,07:45,Dibrugarh,13454
Air India,AI-851,09:40,Pune,22h 05m,2+-stop,07:45,Dibrugarh,13454
Vistara,UK-992,19:30,Pune,16h 05m,1-stop,11:35,Dibrugarh,14091
Indigo,6E-6571,08:15,Pune,06h 15m,1-stop,14:30,Dibrugarh,16351
Air India,AI-851,09:40,Pune,25h 20m,2+-stop,11:00,Dimapur,14711
Air India,AI-851,09:40,Pune,25h 20m,2+-stop,11:00,Dimapur,14711
Air India,AI-851,09:40,Pune,29h 55m,2+-stop,15:35,Diu,13734
Air India,AI-9514,18:15,Pune,21h 20m,2+-stop,15:35,Diu,15151
Air India,AI-851,09:40,Pune,29h 55m,2+-stop,15:35,Diu,16464
Air India,AI-850,18:50,Pune,20h 45m,2+-stop,15:35,Diu,18039
Air India,AI-850,18:50,Pune,20h 45m,2+-stop,15:35,Diu,18039
Indigo,6E-6571,08:15,Pune,06h 30m,1-stop,14:45,Gaya,7959
Indigo,6E- 319,16:00,Pune,05h 45m,1-stop,21:45,Goa,5754
Indigo,6E- 954,09:00,Pune,10h 40m,1-stop,19:40,Goa,5754
Indigo,6E- 917,09:50,Pune,10h 20m,1-stop,20:10,Goa,13944
Air India,AI-851,09:40,Pune,34h 50m,2+-stop,20:30,Goa,13944
Indigo,6E- 815,14:25,Pune,06h 15m,1-stop,20:40,Goa,14213
Indigo,6E- 954,09:00,Pune,06h 30m,1-stop,15:30,Goa,14574
Indigo,6E-6279,13:50,Pune,08h 50m,1-stop,22:40,Goa,15414
Vistara,UK-972,13:30,Pune,09h 25m,1-stop,22:55,Goa,16128
Vistara,UK-998,11:05,Pune,11h 50m,1-stop,22:55,Goa,16128
Air India,AI-851,09:40,Pune,28h 30m,2+-stop,14:10,Goa,16306
Indigo,6E- 272,15:10,Pune,07h 05m,1-stop,22:15,Goa,17251
Indigo,6E- 916,17:10,Pune,05h 30m,1-stop,22:40,Goa,17304
Vistara,UK-972,13:30,Pune,18h 10m,1-stop,07:40,Goa,17545
Vistara,UK-972,13:30,Pune,18h 10m,1-stop,07:40,Goa,17545
Vistara,UK-972,13:30,Pune,18h 10m,1-stop,07:40,Goa,17545
Vistara,UK-972,13:30,Pune,18h 10m,1-stop,07:40,Goa,17545
Indigo,6E- 402,10:10,Pune,10h 50m,1-stop,21:00,Goa,17985
Indigo,6E- 402,10:10,Pune,12h 05m,1-stop,22:15,Goa,17985
Indigo,6E-6571,08:15,Pune,12h 45m,1-stop,21:00,Goa,19341
Vistara,UK-998,11:05,Pune,06h 45m,1-stop,17:50,Goa,19561
Vistara,UK-972,13:30,Pune,24h 00m,1-stop,13:30,Goa,19561
Vistara,UK-998,11:05,Pune,26h 25m,1-stop,13:30,Goa,19561
Vistara,UK-972,13:30,Pune,28h 20m,1-stop,17:50,Goa,19561
Indigo,6E- 402,10:10,Pune,06h 25m,1-stop,16:35,Goa,20032
Vistara,UK-992,19:30,Pune,18h 00m,1-stop,13:30,Goa,20853
Vistara,UK-992,19:30,Pune,22h 20m,1-stop,17:50,Goa,20853
Air India,AI-9888,19:00,Pune,22h 30m,1-stop,17:30,Goa,21346
Indigo,6E-6571,08:15,Pune,08h 20m,1-stop,16:35,Goa,21388
Indigo,6E-6515,10:30,Pune,06h 40m,1-stop,17:10,Goa,22449
Air India,AI-851,09:40,Pune,31h 50m,2+-stop,17:30,Goa,23985
Air India,AI-851,09:40,Pune,31h 50m,2+-stop,17:30,Goa,24562
Air India,AI-850,18:50,Pune,22h 40m,2+-stop,17:30,Goa,25602
Air India,AI-850,18:50,Pune,22h 40m,2+-stop,17:30,Goa,25602
Air India,AI-851,09:40,Pune,31h 50m,2+-stop,17:30,Goa,26544
Air India,AI-851,09:40,Pune,31h 50m,2+-stop,17:30,Goa,26872
Indigo,6E-5984,12:50,Pune,23h 30m,1-stop,12:20,Gorakhpur,6550
SpiceJet,SG-8184,16:55,Pune,18h 05m,1-stop,11:00,Gorakhpur,10513
Air India,AI-850,18:50,Pune,20h 45m,1-stop,15:35,Gorakhpur,12369
SpiceJet,SG-8937,08:05,Pune,26h 55m,1-stop,11:00,Gorakhpur,13979
Air India,AI-851,09:40,Pune,29h 55m,2+-stop,15:35,Gorakhpur,14154
Air India,AI-9888,19:00,Pune,20h 35m,2+-stop,15:35,Gorakhpur,14206
Air India,AI-9514,18:15,Pune,21h 20m,2+-stop,15:35,Gorakhpur,16516
Air India,AI-9514,18:15,Pune,21h 20m,2+-stop,15:35,Gorakhpur,16516
SpiceJet,SG- 449,17:55,Pune,14h 35m,1-stop,08:30,Guwahati,7860
AirAsia,I5- 817,16:50,Pune,16h 10m,1-stop,09:00,Guwahati,7860
SpiceJet,SG- 774,15:45,Pune,18h 25m,1-stop,10:10,Guwahati,7860
AirAsia,I5-1427,19:45,Pune,12h 45m,1-stop,08:30,Guwahati,7876
SpiceJet,SG-6631,18:25,Pune,15h 00m,1-stop,09:25,Guwahati,8360
SpiceJet,SG-8184,16:55,Pune,27h 10m,1-stop,20:05,Guwahati,8360
Indigo,6E- 272,15:10,Pune,06h 40m,1-stop,21:50,Guwahati,9061
Indigo,6E- 402,10:10,Pune,09h 35m,1-stop,19:45,Guwahati,9061
Indigo,6E- 954,09:00,Pune,10h 30m,1-stop,19:30,Guwahati,9061
Indigo,6E-6571,08:15,Pune,11h 30m,1-stop,19:45,Guwahati,9061
Indigo,6E- 402,10:10,Pune,11h 40m,1-stop,21:50,Guwahati,9061
Vistara,UK-972,13:30,Pune,22h 00m,1-stop,11:30,Guwahati,9624
Vistara,UK-998,11:05,Pune,24h 25m,1-stop,11:30,Guwahati,9624
Indigo,6E- 402,10:10,Pune,06h 20m,1-stop,16:30,Guwahati,10241
Air India,AI-9888,19:00,Pune,15h 50m,2+-stop,10:50,Guwahati,10604
Indigo,6E-6571,08:15,Pune,08h 15m,1-stop,16:30,Guwahati,11041
Air India,AI-9514,18:15,Pune,21h 45m,1-stop,16:00,Guwahati,12111
Air India,AI-851,09:40,Pune,07h 35m,1-stop,17:15,Guwahati,12161
SpiceJet,SG-8184,16:55,Pune,19h 30m,1-stop,12:25,Guwahati,12346
Vistara,UK-992,19:30,Pune,16h 00m,1-stop,11:30,Guwahati,13471
Air India,AI-851,09:40,Pune,23h 50m,1-stop,09:30,Guwahati,14561
Air India,AI-850,18:50,Pune,22h 25m,1-stop,17:15,Guwahati,20161
Air India,AI-850,18:50,Pune,21h 10m,1-stop,16:00,Guwahati,20561
Air India,AI-9514,18:15,Pune,23h 00m,1-stop,17:15,Guwahati,24111
Air India,AI-9514,18:15,Pune,23h 00m,1-stop,17:15,Guwahati,24111
SpiceJet,SG-2894,18:40,Pune,14h 50m,1-stop,09:30,Gwalior,11633
